LocationWell;location_id;date;AccumulationFinal
242;242;2012-12-31;0.2
242;242;2013-01-01;0.0
242;242;2013-01-02;0.0
242;242;2013-01-03;0.0
242;242;2013-01-04;0.0
242;242;2013-01-05;0.0
242;242;2013-01-06;6.8000000000000025
242;242;2013-01-07;0.0
242;242;2013-01-08;0.2
242;242;2013-01-09;0.0
242;242;2013-01-10;0.0
242;242;2013-01-11;21.2
242;242;2013-01-12;0.0
242;242;2013-01-13;6.800000000000002
242;242;2013-01-14;1.2
242;242;2013-01-15;0.0
242;242;2013-01-16;0.0
242;242;2013-01-17;0.0
242;242;2013-01-18;0.0
242;242;2013-01-19;3.600000000000001
242;242;2013-01-20;0.2
242;242;2013-01-21;0.0
242;242;2013-01-22;0.0
242;242;2013-01-23;0.0
242;242;2013-01-24;0.0
242;242;2013-01-25;0.0
242;242;2013-01-26;0.0
242;242;2013-01-27;0.0
242;242;2013-01-28;13.79999999999999
242;242;2013-01-29;20.999999999999993
242;242;2013-01-30;24.399999999999995
242;242;2013-01-31;0.6000000000000001
242;242;2013-02-01;0.0
242;242;2013-02-02;0.0
242;242;2013-02-03;0.0
242;242;2013-02-04;0.0
242;242;2013-02-05;0.0
242;242;2013-02-06;0.4
242;242;2013-02-07;0.2
242;242;2013-02-08;0.0
242;242;2013-02-09;0.2
242;242;2013-02-10;0.4
242;242;2013-02-11;8.799999999999999
242;242;2013-02-12;0.0
242;242;2013-02-13;0.0
242;242;2013-02-14;1.9999999999999998
242;242;2013-02-15;0.4
242;242;2013-02-16;1.4
242;242;2013-02-17;0.0
242;242;2013-02-18;0.0
242;242;2013-02-19;13.8
242;242;2013-02-20;0.0
242;242;2013-02-21;0.2
242;242;2013-02-22;0.0
242;242;2013-02-23;0.0
242;242;2013-02-24;0.8
242;242;2013-02-25;1.9999999999999998
242;242;2013-02-26;2.0
242;242;2013-02-27;10.999999999999996
242;242;2013-02-28;2.8000000000000007
242;242;2013-03-01;0.0
242;242;2013-03-02;0.0
242;242;2013-03-03;0.0
242;242;2013-03-04;0.0
242;242;2013-03-05;0.2
242;242;2013-03-06;0.0
242;242;2013-03-07;0.2
242;242;2013-03-08;0.0
242;242;2013-03-09;0.0
242;242;2013-03-10;0.4
242;242;2013-03-11;13.799999999999999
242;242;2013-03-12;0.8
242;242;2013-03-13;0.0
242;242;2013-03-14;0.0
242;242;2013-03-15;0.2
242;242;2013-03-16;0.0
242;242;2013-03-17;0.0
242;242;2013-03-18;0.0
242;242;2013-03-19;0.0
242;242;2013-03-20;0.0
242;242;2013-03-21;0.2
242;242;2013-03-22;1.0
242;242;2013-03-23;1.5999999999999999
242;242;2013-03-24;0.0
242;242;2013-03-25;0.0
242;242;2013-03-26;0.0
242;242;2013-03-27;0.8
242;242;2013-03-28;0.2
242;242;2013-03-29;0.0
242;242;2013-03-30;0.0
242;242;2013-03-31;1.7999999999999998
242;242;2013-04-01;0.0
242;242;2013-04-02;0.6000000000000001
242;242;2013-04-03;0.2
242;242;2013-04-04;0.0
242;242;2013-04-05;0.0
242;242;2013-04-06;0.0
242;242;2013-04-07;0.8
242;242;2013-04-08;21.99999999999999
242;242;2013-04-09;11.399999999999999
242;242;2013-04-10;11.199999999999998
242;242;2013-04-11;3.4
242;242;2013-04-12;17.199999999999996
242;242;2013-04-13;1.8
242;242;2013-04-14;0.0
242;242;2013-04-15;0.4
242;242;2013-04-16;14.199999999999996
242;242;2013-04-17;2.400000000000001
242;242;2013-04-18;23.199999999999992
242;242;2013-04-19;18.39999999999999
242;242;2013-04-20;0.0
242;242;2013-04-21;0.0
242;242;2013-04-22;0.0
242;242;2013-04-23;5.200000000000001
242;242;2013-04-24;18.59999999999998
242;242;2013-04-25;2.2
242;242;2013-04-26;0.0
242;242;2013-04-27;0.2
242;242;2013-04-28;0.0
242;242;2013-04-29;1.0
242;242;2013-04-30;0.0
242;242;2013-05-01;0.0
242;242;2013-05-02;0.0
242;242;2013-05-03;0.0
242;242;2013-05-04;0.0
242;242;2013-05-05;0.0
242;242;2013-05-06;0.0
242;242;2013-05-07;0.0
242;242;2013-05-08;0.0
242;242;2013-05-09;0.0
242;242;2013-05-10;10.399999999999997
242;242;2013-05-11;1.2
242;242;2013-05-12;1.4
242;242;2013-05-13;0.2
242;242;2013-05-14;0.0
242;242;2013-05-15;0.4
242;242;2013-05-16;0.0
242;242;2013-05-17;0.0
242;242;2013-05-18;0.0
242;242;2013-05-19;0.0
242;242;2013-05-20;10.799999999999999
242;242;2013-05-21;0.2
242;242;2013-05-22;11.6
242;242;2013-05-23;2.2
242;242;2013-05-24;0.0
242;242;2013-05-25;0.0
242;242;2013-05-26;0.0
242;242;2013-05-27;0.0
242;242;2013-05-28;4.8
242;242;2013-05-29;13.199999999999998
242;242;2013-05-30;2.8
242;242;2013-05-31;12.4
242;242;2013-06-01;0.0
242;242;2013-06-02;0.4
242;242;2013-06-03;0.0
242;242;2013-06-04;0.0
242;242;2013-06-05;0.0
242;242;2013-06-06;0.0
242;242;2013-06-07;0.0
242;242;2013-06-08;0.0
242;242;2013-06-09;0.0
242;242;2013-06-10;9.2
242;242;2013-06-11;0.4
242;242;2013-06-12;0.0
242;242;2013-06-13;0.0
242;242;2013-06-14;0.0
242;242;2013-06-15;0.0
242;242;2013-06-16;11.199999999999998
242;242;2013-06-17;1.6
242;242;2013-06-18;0.0
242;242;2013-06-19;0.0
242;242;2013-06-20;0.0
242;242;2013-06-21;0.0
242;242;2013-06-22;0.0
242;242;2013-06-23;0.0
242;242;2013-06-24;0.0
242;242;2013-06-25;0.0
242;242;2013-06-26;0.0
242;242;2013-06-27;24.599999999999998
242;242;2013-06-28;8.599999999999998
242;242;2013-06-29;0.0
242;242;2013-06-30;0.0
242;242;2013-07-01;0.0
242;242;2013-07-02;0.0
242;242;2013-07-03;0.0
242;242;2013-07-04;0.0
242;242;2013-07-05;0.0
242;242;2013-07-06;0.0
242;242;2013-07-07;0.6000000000000001
242;242;2013-07-08;0.8
242;242;2013-07-09;0.0
242;242;2013-07-10;29.200000000000003
242;242;2013-07-11;0.0
242;242;2013-07-12;0.0
242;242;2013-07-13;0.0
242;242;2013-07-14;0.0
242;242;2013-07-15;0.0
242;242;2013-07-16;0.0
242;242;2013-07-17;0.0
242;242;2013-07-18;0.0
242;242;2013-07-19;0.0
242;242;2013-07-20;0.0
242;242;2013-07-21;0.0
242;242;2013-07-22;0.0
242;242;2013-07-23;0.4
242;242;2013-07-24;0.0
242;242;2013-07-25;0.0
242;242;2013-07-26;0.0
242;242;2013-07-27;28.799999999999994
242;242;2013-07-28;4.4
242;242;2013-07-29;9.8
242;242;2013-07-30;0.0
242;242;2013-07-31;8.8
242;242;2013-08-01;5.4
242;242;2013-08-02;0.0
242;242;2013-08-03;0.0
242;242;2013-08-04;0.0
242;242;2013-08-05;0.0
242;242;2013-08-06;0.4
242;242;2013-08-07;0.6
242;242;2013-08-08;0.0
242;242;2013-08-09;0.0
242;242;2013-08-10;0.0
242;242;2013-08-11;0.0
242;242;2013-08-12;5.800000000000001
242;242;2013-08-13;1.9999999999999998
242;242;2013-08-14;0.2
242;242;2013-08-15;0.0
242;242;2013-08-16;0.0
242;242;2013-08-17;0.0
242;242;2013-08-18;0.0
242;242;2013-08-19;0.0
242;242;2013-08-20;0.0
242;242;2013-08-21;0.0
242;242;2013-08-22;0.2
242;242;2013-08-23;0.0
242;242;2013-08-24;0.0
242;242;2013-08-25;0.2
242;242;2013-08-26;78.0
242;242;2013-08-27;0.2
242;242;2013-08-28;0.0
242;242;2013-08-29;0.0
242;242;2013-08-30;24.400000000000002
242;242;2013-08-31;0.2
242;242;2013-09-01;0.0
242;242;2013-09-02;2.4000000000000004
242;242;2013-09-03;0.4
242;242;2013-09-04;0.0
242;242;2013-09-05;0.0
242;242;2013-09-06;0.0
242;242;2013-09-07;20.999999999999993
242;242;2013-09-08;0.2
242;242;2013-09-09;0.0
242;242;2013-09-10;0.4
242;242;2013-09-11;0.0
242;242;2013-09-12;3.2000000000000006
242;242;2013-09-13;0.0
242;242;2013-09-14;0.0
242;242;2013-09-15;17.999999999999996
242;242;2013-09-16;0.0
242;242;2013-09-17;0.0
242;242;2013-09-18;0.0
242;242;2013-09-19;0.0
242;242;2013-09-20;13.199999999999998
242;242;2013-09-21;2.1999999999999997
242;242;2013-09-22;1.4
242;242;2013-09-23;0.0
242;242;2013-09-24;0.0
242;242;2013-09-25;0.0
242;242;2013-09-26;0.0
242;242;2013-09-27;0.0
242;242;2013-09-28;0.0
242;242;2013-09-29;0.0
242;242;2013-09-30;0.0
242;242;2013-10-01;0.0
242;242;2013-10-02;0.0
242;242;2013-10-03;0.0
242;242;2013-10-04;0.0
242;242;2013-10-05;0.0
242;242;2013-10-06;0.0
242;242;2013-10-07;0.0
242;242;2013-10-08;0.0
242;242;2013-10-09;0.0
242;242;2013-10-10;0.0
242;242;2013-10-11;0.0
242;242;2013-10-12;0.0
242;242;2013-10-13;0.0
242;242;2013-10-14;0.0
242;242;2013-10-15;0.0
242;242;2013-10-16;0.0
242;242;2013-10-17;0.0
242;242;2013-10-18;0.0
242;242;2013-10-19;0.0
242;242;2013-10-20;0.0
242;242;2013-10-21;0.0
242;242;2013-10-22;0.0
242;242;2013-10-23;0.0
242;242;2013-10-24;0.0
242;242;2013-10-25;0.0
242;242;2013-10-26;0.0
242;242;2013-10-27;0.0
242;242;2013-10-28;0.0
242;242;2013-10-29;0.0
242;242;2013-10-30;0.0
242;242;2013-10-31;0.0
242;242;2013-11-01;0.0
242;242;2013-11-02;0.0
242;242;2013-11-03;0.0
242;242;2013-11-04;0.0
242;242;2013-11-05;0.0
242;242;2013-11-06;0.0
242;242;2013-11-07;0.0
242;242;2013-11-08;0.0
242;242;2013-11-09;0.0
242;242;2013-11-10;0.0
242;242;2013-11-11;0.0
242;242;2013-11-12;0.0
242;242;2013-11-13;0.0
242;242;2013-11-14;0.0
242;242;2013-11-15;0.0
242;242;2013-11-16;0.0
242;242;2013-11-17;0.0
242;242;2013-11-18;0.0
242;242;2013-11-19;0.0
242;242;2013-11-20;0.0
242;242;2013-11-21;0.0
242;242;2013-11-22;0.0
242;242;2013-11-23;0.0
242;242;2013-11-24;0.0
242;242;2013-11-25;0.0
242;242;2013-11-26;0.0
242;242;2013-11-27;0.0
242;242;2013-11-28;0.0
242;242;2013-11-29;0.0
242;242;2013-11-30;0.0
242;242;2013-12-01;0.0
242;242;2013-12-02;0.0
242;242;2013-12-03;0.0
242;242;2013-12-04;0.0
242;242;2013-12-05;0.0
242;242;2013-12-06;0.0
242;242;2013-12-07;0.0
242;242;2013-12-08;0.0
242;242;2013-12-09;33.0
242;242;2013-12-10;31.999999999999993
242;242;2013-12-11;22.399999999999988
242;242;2013-12-12;11.4
242;242;2013-12-13;1.8000000000000003
242;242;2013-12-14;0.0
242;242;2013-12-15;0.0
242;242;2013-12-16;0.0
242;242;2013-12-17;0.0
242;242;2013-12-18;0.0
242;242;2013-12-19;0.0
242;242;2013-12-20;0.0
242;242;2013-12-21;0.0
242;242;2013-12-22;0.0
242;242;2013-12-23;0.0
242;242;2013-12-24;0.0
242;242;2013-12-25;0.0
242;242;2013-12-26;0.0
242;242;2013-12-27;0.0
242;242;2013-12-28;14.399999999999995
242;242;2013-12-29;6.000000000000002
242;242;2013-12-30;0.0
242;242;2013-12-31;0.2
242;242;2014-01-01;0.0
242;242;2014-01-02;0.0
242;242;2014-01-03;0.0
242;242;2014-01-04;0.0
242;242;2014-01-05;0.0
242;242;2014-01-06;0.0
242;242;2014-01-07;0.0
242;242;2014-01-08;0.0
242;242;2014-01-09;0.0
242;242;2014-01-10;8.6
242;242;2014-01-11;18.39999999999999
242;242;2014-01-12;0.0
242;242;2014-01-13;0.0
242;242;2014-01-14;0.0
242;242;2014-01-15;0.0
242;242;2014-01-16;0.0
242;242;2014-01-17;0.2
242;242;2014-01-18;0.0
242;242;2014-01-19;0.0
242;242;2014-01-20;0.0
242;242;2014-01-21;0.0
242;242;2014-01-22;0.0
242;242;2014-01-23;0.0
242;242;2014-01-24;0.0
242;242;2014-01-25;0.0
242;242;2014-01-26;0.0
242;242;2014-01-27;0.0
242;242;2014-01-28;0.0
242;242;2014-01-29;0.0
242;242;2014-01-30;0.0
242;242;2014-01-31;0.0
242;242;2014-02-01;0.0
242;242;2014-02-02;0.0
242;242;2014-02-03;0.0
242;242;2014-02-04;0.2
242;242;2014-02-05;0.0
242;242;2014-02-06;0.2
242;242;2014-02-07;0.0
242;242;2014-02-08;0.0
242;242;2014-02-09;0.0
242;242;2014-02-10;0.0
242;242;2014-02-11;0.0
242;242;2014-02-12;0.0
242;242;2014-02-13;0.0
242;242;2014-02-14;0.0
242;242;2014-02-15;0.0
242;242;2014-02-16;0.0
242;242;2014-02-17;0.2
242;242;2014-02-18;0.0
242;242;2014-02-19;0.6000000000000001
242;242;2014-02-20;15.200000000000001
242;242;2014-02-21;11.199999999999998
242;242;2014-02-22;0.0
242;242;2014-02-23;0.0
242;242;2014-02-24;0.0
242;242;2014-02-25;0.0
242;242;2014-02-26;0.0
242;242;2014-02-27;0.0
242;242;2014-02-28;0.0
242;242;2014-03-01;0.0
242;242;2014-03-02;0.0
242;242;2014-03-03;0.0
242;242;2014-03-04;0.0
242;242;2014-03-05;0.0
242;242;2014-03-06;0.6000000000000001
242;242;2014-03-07;0.6000000000000001
242;242;2014-03-08;0.0
242;242;2014-03-09;0.0
242;242;2014-03-10;0.0
242;242;2014-03-11;0.0
242;242;2014-03-12;0.0
242;242;2014-03-13;0.0
242;242;2014-03-14;0.0
242;242;2014-03-15;0.6000000000000001
242;242;2014-03-16;0.0
242;242;2014-03-17;0.0
242;242;2014-03-18;0.0
242;242;2014-03-19;13.799999999999992
242;242;2014-03-20;0.2
242;242;2014-03-21;0.0
242;242;2014-03-22;0.4
242;242;2014-03-23;0.2
242;242;2014-03-24;0.0
242;242;2014-03-25;0.2
242;242;2014-03-26;0.0
242;242;2014-03-27;4.2
242;242;2014-03-28;24.6
242;242;2014-03-29;0.0
242;242;2014-03-30;0.0
242;242;2014-03-31;0.0
242;242;2014-04-01;0.2
242;242;2014-04-02;0.0
242;242;2014-04-03;0.0
242;242;2014-04-04;11.2
242;242;2014-04-05;0.0
242;242;2014-04-06;0.0
242;242;2014-04-07;0.0
242;242;2014-04-08;3.8000000000000003
242;242;2014-04-09;0.0
242;242;2014-04-10;4.2
242;242;2014-04-11;0.0
242;242;2014-04-12;15.200000000000003
242;242;2014-04-13;10.2
242;242;2014-04-14;1.8
242;242;2014-04-15;0.0
242;242;2014-04-16;0.6000000000000001
242;242;2014-04-17;0.0
242;242;2014-04-18;1.0
242;242;2014-04-19;0.0
242;242;2014-04-20;0.0
242;242;2014-04-21;3.8
242;242;2014-04-22;19.59999999999999
242;242;2014-04-23;0.2
242;242;2014-04-24;0.0
242;242;2014-04-25;0.0
242;242;2014-04-26;1.4000000000000001
242;242;2014-04-27;0.0
242;242;2014-04-28;0.0
242;242;2014-04-29;14.800000000000004
242;242;2014-04-30;5.800000000000002
242;242;2014-05-01;0.8
242;242;2014-05-02;1.0
242;242;2014-05-03;8.000000000000002
242;242;2014-05-04;0.0
242;242;2014-05-05;0.0
242;242;2014-05-06;0.0
242;242;2014-05-07;0.0
242;242;2014-05-08;6.6
242;242;2014-05-09;3.8000000000000003
242;242;2014-05-10;0.0
242;242;2014-05-11;0.0
242;242;2014-05-12;1.9999999999999998
242;242;2014-05-13;25.2
242;242;2014-05-14;0.6000000000000001
242;242;2014-05-15;34.99999999999999
242;242;2014-05-16;0.0
242;242;2014-05-17;0.2
242;242;2014-05-18;0.0
242;242;2014-05-19;0.0
242;242;2014-05-20;6.400000000000001
242;242;2014-05-21;1.9999999999999998
242;242;2014-05-22;0.0
242;242;2014-05-23;2.4
242;242;2014-05-24;0.0
242;242;2014-05-25;0.0
242;242;2014-05-26;0.0
242;242;2014-05-27;0.0
242;242;2014-05-28;0.0
242;242;2014-05-29;0.0
242;242;2014-05-30;0.0
242;242;2014-05-31;0.0
242;242;2014-06-01;0.0
242;242;2014-06-02;6.800000000000001
242;242;2014-06-03;0.0
242;242;2014-06-04;0.0
242;242;2014-06-05;0.0
242;242;2014-06-06;0.0
242;242;2014-06-07;0.0
242;242;2014-06-08;0.0
242;242;2014-06-09;0.0
242;242;2014-06-10;0.0
242;242;2014-06-11;2.4000000000000004
242;242;2014-06-12;0.0
242;242;2014-06-13;2.4000000000000004
242;242;2014-06-14;0.0
242;242;2014-06-15;0.0
242;242;2014-06-16;1.4
242;242;2014-06-17;46.8
242;242;2014-06-18;0.2
242;242;2014-06-19;0.0
242;242;2014-06-20;0.0
242;242;2014-06-21;0.0
242;242;2014-06-22;0.0
242;242;2014-06-23;16.0
242;242;2014-06-24;17.4
242;242;2014-06-25;0.0
242;242;2014-06-26;0.0
242;242;2014-06-27;0.0
242;242;2014-06-28;0.0
242;242;2014-06-29;7.3999999999999995
242;242;2014-06-30;0.0
242;242;2014-07-01;3.0
242;242;2014-07-02;3.0000000000000004
242;242;2014-07-03;0.0
242;242;2014-07-04;0.0
242;242;2014-07-05;0.0
242;242;2014-07-06;0.0
242;242;2014-07-07;11.399999999999999
242;242;2014-07-08;20.59999999999999
242;242;2014-07-09;0.0
242;242;2014-07-10;0.0
242;242;2014-07-11;0.0
242;242;2014-07-12;4.6000000000000005
242;242;2014-07-13;8.0
242;242;2014-07-14;0.0
242;242;2014-07-15;9.399999999999999
242;242;2014-07-16;0.6000000000000001
242;242;2014-07-17;0.0
242;242;2014-07-18;0.0
242;242;2014-07-19;0.8
242;242;2014-07-20;1.0
242;242;2014-07-21;0.0
242;242;2014-07-22;0.0
242;242;2014-07-23;0.0
242;242;2014-07-24;0.0
242;242;2014-07-25;0.0
242;242;2014-07-26;0.6
242;242;2014-07-27;7.400000000000001
242;242;2014-07-28;6.400000000000001
242;242;2014-07-29;8.399999999999999
242;242;2014-07-30;1.0
242;242;2014-07-31;5.200000000000001
242;242;2014-08-01;0.0
242;242;2014-08-02;0.0
242;242;2014-08-03;0.0
242;242;2014-08-04;0.0
242;242;2014-08-05;3.400000000000001
242;242;2014-08-06;0.0
242;242;2014-08-07;0.0
242;242;2014-08-08;0.0
242;242;2014-08-09;0.0
242;242;2014-08-10;0.0
242;242;2014-08-11;9.600000000000001
242;242;2014-08-12;4.800000000000002
242;242;2014-08-13;0.8
242;242;2014-08-14;0.0
242;242;2014-08-15;0.0
242;242;2014-08-16;1.0
242;242;2014-08-17;0.0
242;242;2014-08-18;0.0
242;242;2014-08-19;0.4
242;242;2014-08-20;6.600000000000003
242;242;2014-08-21;4.000000000000001
242;242;2014-08-22;1.2
242;242;2014-08-23;0.4
242;242;2014-08-24;0.0
242;242;2014-08-25;0.0
242;242;2014-08-26;0.0
242;242;2014-08-27;0.0
242;242;2014-08-28;0.0
242;242;2014-08-29;0.0
242;242;2014-08-30;10.0
242;242;2014-08-31;0.0
242;242;2014-09-01;3.1999999999999997
242;242;2014-09-02;0.0
242;242;2014-09-03;0.0
242;242;2014-09-04;0.4
242;242;2014-09-05;9.999999999999998
242;242;2014-09-06;0.4
242;242;2014-09-07;0.0
242;242;2014-09-08;0.0
242;242;2014-09-09;0.0
242;242;2014-09-10;15.0
242;242;2014-09-11;1.7999999999999998
242;242;2014-09-12;0.4
242;242;2014-09-13;10.400000000000002
242;242;2014-09-14;0.0
242;242;2014-09-15;2.0000000000000004
242;242;2014-09-16;0.0
242;242;2014-09-17;0.0
242;242;2014-09-18;0.0
242;242;2014-09-19;0.0
242;242;2014-09-20;20.800000000000004
242;242;2014-09-21;32.79999999999998
242;242;2014-09-22;2.4
242;242;2014-09-23;0.0
242;242;2014-09-24;0.0
242;242;2014-09-25;0.0
242;242;2014-09-26;0.0
242;242;2014-09-27;0.0
242;242;2014-09-28;0.0
242;242;2014-09-29;5.8000000000000025
242;242;2014-09-30;8.200000000000001
242;242;2014-10-01;0.4
242;242;2014-10-02;0.2
242;242;2014-10-03;5.600000000000002
242;242;2014-10-04;5.800000000000001
242;242;2014-10-05;0.8
242;242;2014-10-06;0.6000000000000001
242;242;2014-10-07;0.2
242;242;2014-10-08;0.2
242;242;2014-10-09;0.2
242;242;2014-10-10;0.0
242;242;2014-10-11;0.0
242;242;2014-10-12;0.4
242;242;2014-10-13;0.4
242;242;2014-10-14;1.4
242;242;2014-10-15;1.0
242;242;2014-10-16;0.4
242;242;2014-10-17;0.2
242;242;2014-10-18;1.5999999999999999
242;242;2014-10-19;0.0
242;242;2014-10-20;2.4
242;242;2014-10-21;1.4
242;242;2014-10-22;0.0
242;242;2014-10-23;0.0
242;242;2014-10-24;3.4000000000000004
242;242;2014-10-25;0.2
242;242;2014-10-26;0.0
242;242;2014-10-27;0.6000000000000001
242;242;2014-10-28;7.200000000000004
242;242;2014-10-29;0.8
242;242;2014-10-30;0.2
242;242;2014-10-31;2.8000000000000003
242;242;2014-11-01;1.4
242;242;2014-11-02;2.4
242;242;2014-11-03;0.0
242;242;2014-11-04;5.600000000000002
242;242;2014-11-05;1.2
242;242;2014-11-06;6.400000000000002
242;242;2014-11-07;1.4
242;242;2014-11-08;3.2000000000000006
242;242;2014-11-09;0.0
242;242;2016-06-22;0.0
242;242;2016-06-23;0.0
242;242;2016-06-24;0.0
242;242;2016-06-25;0.0
242;242;2016-06-26;1.2
242;242;2016-06-27;0.0
242;242;2016-06-28;0.0
242;242;2016-06-29;0.0
242;242;2016-06-30;0.0
242;242;2016-07-01;13.400000000000002
242;242;2016-07-02;0.0
242;242;2016-07-03;0.0
242;242;2016-07-04;0.0
242;242;2016-07-05;0.0
242;242;2016-07-06;0.0
242;242;2016-07-07;0.0
242;242;2016-07-08;2.0000000000000004
242;242;2016-07-09;0.4
242;242;2016-07-10;0.0
242;242;2016-07-11;0.0
242;242;2016-07-12;0.0
242;242;2016-07-13;0.0
242;242;2016-07-14;3.4000000000000004
242;242;2016-07-15;0.2
242;242;2016-07-16;0.0
242;242;2016-07-17;0.0
242;242;2016-07-18;0.0
242;242;2016-07-19;0.0
242;242;2016-07-20;0.0
242;242;2016-07-21;0.4
242;242;2016-07-22;0.0
242;242;2016-07-23;0.0
242;242;2016-07-24;6.0
242;242;2016-07-25;2.0000000000000004
242;242;2016-07-26;0.0
242;242;2016-07-27;0.0
242;242;2016-07-28;0.0
242;242;2016-07-29;0.4
242;242;2016-07-30;0.0
242;242;2016-07-31;0.0
242;242;2016-08-01;0.8
242;242;2016-08-02;0.0
242;242;2016-08-03;0.0
242;242;2016-08-04;0.0
242;242;2016-08-05;0.0
242;242;2016-08-06;0.0
242;242;2016-08-07;0.0
242;242;2016-08-08;0.0
242;242;2016-08-09;0.0
242;242;2016-08-10;0.0
242;242;2016-08-11;0.4
242;242;2016-08-12;0.0
242;242;2016-08-13;18.199999999999996
242;242;2016-08-14;0.0
242;242;2016-08-15;0.0
242;242;2016-08-16;74.39999999999999
242;242;2016-08-17;10.200000000000001
242;242;2016-08-18;0.0
242;242;2016-08-19;1.4000000000000001
242;242;2016-08-20;1.8
242;242;2016-08-21;2.4
242;242;2016-08-22;0.0
242;242;2016-08-23;0.0
242;242;2016-08-24;6.999999999999999
242;242;2016-08-25;0.0
242;242;2016-08-26;0.0
242;242;2016-08-27;0.0
242;242;2016-08-28;0.0
242;242;2016-08-29;0.0
242;242;2016-08-30;0.0
242;242;2016-08-31;0.0
242;242;2016-09-01;0.0
242;242;2016-09-02;0.0
242;242;2016-09-03;0.0
242;242;2016-09-04;0.0
242;242;2016-09-05;0.0
242;242;2016-09-06;0.0
242;242;2016-09-07;12.399999999999999
242;242;2016-09-08;8.4
242;242;2016-09-09;0.0
242;242;2016-09-10;4.2
242;242;2016-09-11;0.0
242;242;2016-09-12;0.0
242;242;2016-09-13;0.0
242;242;2016-09-14;0.0
242;242;2016-09-15;0.0
242;242;2016-09-16;0.0
242;242;2016-09-17;24.4
242;242;2016-09-18;0.0
242;242;2016-09-19;0.0
242;242;2016-09-20;0.0
242;242;2016-09-21;0.0
242;242;2016-09-22;0.0
242;242;2016-09-23;0.0
242;242;2016-09-24;0.0
242;242;2016-09-25;0.0
242;242;2016-09-26;13.599999999999993
242;242;2016-09-27;0.0
242;242;2016-09-28;0.0
242;242;2016-09-29;0.0
242;242;2016-09-30;0.0
242;242;2016-10-01;1.4
242;242;2016-10-02;6.000000000000002
242;242;2016-10-03;0.2
242;242;2016-10-04;0.0
242;242;2016-10-05;0.0
242;242;2016-10-06;0.0
242;242;2016-10-07;1.2000000000000002
242;242;2016-10-08;3.0000000000000004
242;242;2016-10-09;2.1999999999999997
242;242;2016-10-10;0.0
242;242;2016-10-11;0.0
242;242;2016-10-12;21.599999999999998
242;242;2016-10-13;2.0
242;242;2016-10-14;0.0
242;242;2016-10-15;0.0
242;242;2016-10-16;18.399999999999995
242;242;2016-10-17;2.8000000000000003
242;242;2016-10-18;0.0
242;242;2016-10-19;0.0
242;242;2016-10-20;17.999999999999993
242;242;2016-10-21;0.0
242;242;2016-10-22;2.0
242;242;2016-10-23;0.0
242;242;2016-10-24;0.6000000000000001
242;242;2016-10-25;1.0
242;242;2016-10-26;0.0
242;242;2016-10-27;6.000000000000001
242;242;2016-10-28;0.0
242;242;2016-10-29;0.0
242;242;2016-10-30;0.8
242;242;2016-10-31;0.0
242;242;2016-11-01;0.0
242;242;2016-11-02;0.6000000000000001
242;242;2016-11-03;4.4
242;242;2016-11-04;0.0
242;242;2016-11-05;0.0
242;242;2016-11-06;0.0
242;242;2016-11-07;0.0
242;242;2016-11-08;1.8
242;242;2016-11-09;0.0
242;242;2016-11-10;0.0
242;242;2016-11-11;0.0
242;242;2016-11-12;0.0
242;242;2016-11-13;0.0
242;242;2016-11-14;0.0
242;242;2016-11-15;0.0
242;242;2016-11-16;1.4000000000000001
242;242;2016-11-17;0.0
242;242;2016-11-18;0.0
242;242;2016-11-19;9.600000000000001
242;242;2016-11-20;0.0
242;242;2016-11-21;0.0
242;242;2016-11-22;0.0
242;242;2016-11-23;0.0
242;242;2016-11-24;15.199999999999985
242;242;2016-11-25;3.800000000000002
242;242;2016-11-26;6.8000000000000025
242;242;2016-11-27;0.2
242;242;2016-11-28;1.2
242;242;2016-11-29;6.600000000000003
242;242;2016-11-30;5.0
242;242;2016-12-01;0.6000000000000001
242;242;2016-12-02;3.400000000000001
242;242;2016-12-03;0.6000000000000001
242;242;2016-12-04;0.6000000000000001
242;242;2016-12-05;9.599999999999996
242;242;2016-12-06;0.6000000000000001
242;242;2016-12-07;0.0
242;242;2016-12-08;0.0
242;242;2016-12-09;0.0
242;242;2016-12-10;0.0
242;242;2016-12-11;0.0
242;242;2016-12-12;0.0
242;242;2016-12-13;0.0
242;242;2016-12-14;0.0
242;242;2016-12-15;0.0
242;242;2016-12-16;0.0
242;242;2016-12-17;0.0
242;242;2016-12-18;0.0
242;242;2016-12-19;0.0
242;242;2016-12-20;0.0
242;242;2016-12-21;0.6000000000000001
242;242;2016-12-22;2.4
242;242;2016-12-23;1.5999999999999999
242;242;2016-12-24;15.399999999999983
242;242;2016-12-25;0.2
242;242;2016-12-26;11.0
242;242;2016-12-27;0.0
242;242;2016-12-28;0.0
242;242;2016-12-29;2.8000000000000003
242;242;2016-12-30;0.0
242;242;2016-12-31;0.0
242;242;2017-01-01;0.8
242;242;2017-01-02;7.199999999999999
242;242;2017-01-03;24.59999999999996
242;242;2017-01-04;4.000000000000002
242;242;2017-01-05;0.0
242;242;2017-01-06;0.0
242;242;2017-01-07;0.0
242;242;2017-01-08;0.0
242;242;2017-01-09;0.0
242;242;2017-01-10;21.8
242;242;2017-01-11;11.2
242;242;2017-01-12;3.000000000000001
242;242;2017-01-13;0.0
242;242;2017-01-14;0.0
242;242;2017-01-15;0.2
